YEAR,MONTH,TRACT,TYPE,CONSUMPTION,CONNECTIONS
2007,4,110200,School or Church or Charity,27,2
2007,4,110300,Business,42,4
2007,4,110300,Duplex,89,10
2007,4,110300,Single Residence,467,67
2007,4,111400,Business,0,1
2007,4,111400,Duplex,20,2
2007,4,111400,Fourplex,16,1
2007,4,111400,Single Residence,111,16
2007,4,111400,Triplex,73,2
2007,4,111802,Apartment,1200,13
2007,4,111802,Business,1084,20
2007,4,111802,Duplex,196,18
2007,4,111802,Single Residence,429,57
2007,4,111802,Triplex,23,3
2007,4,113906,Business,8860,53
2007,4,113906,Industry,4664,4
2007,4,113906,Miscellaneous,225,7
2007,4,113906,Parks & Municipals,20,2
2007,4,114000,Apartment,719,10
2007,4,114000,Business,34995,617
2007,4,114000,Duplex,201,19
2007,4,114000,Fourplex,151,3
2007,4,114000,Hotel or Motel,32368,59
2007,4,114000,Industry,408,19
2007,4,114000,Miscellaneous,31,8
2007,4,114000,Parks & Municipals,1437,64
2007,4,114000,Restaurant,2171,24
2007,4,114000,School or Church or Charity,33,3
2007,4,114000,Single Residence,631,109
2007,4,114000,Triplex,51,3
2007,4,114100,Apartment,389,10
2007,4,114100,Business,7244,117
2007,4,114100,Duplex,912,77
2007,4,114100,Fourplex,521,22
2007,4,114100,Hotel or Motel,170,4
2007,4,114100,Miscellaneous,633,13
2007,4,114100,Parks & Municipals,36,13
2007,4,114100,Restaurant,2581,15
2007,4,114100,School or Church or Charity,785,15
2007,4,114100,Single Residence,5135,685
2007,4,114100,Triplex,16,2
2007,4,114500,Business,91288,1097
2007,4,114500,Industry,11492,37
2007,4,114500,Miscellaneous,168,20
2007,4,114500,Parks & Municipals,476,15
2007,4,114500,School or Church or Charity,21,2
2007,4,114500,Single Residence,82,7
2007,4,114700,Business,7458,52
2007,4,114700,Duplex,105,7
2007,4,114700,Fourplex,104,3
2007,4,114700,Hotel or Motel,261,1
2007,4,114700,Industry,3160,8
2007,4,114700,Miscellaneous,31,5
2007,4,114700,Parks & Municipals,3290,20
2007,4,114700,Restaurant,31,1
2007,4,114700,School or Church or Charity,485,10
2007,4,114700,Single Residence,11759,1441
2007,4,114700,Triplex,33,2
2007,4,114800,Apartment,580,7
2007,4,114800,Business,203,5
2007,4,114800,Duplex,270,18
2007,4,114800,Fourplex,15,1
2007,4,114800,Hospital,1027,2
2007,4,114800,Miscellaneous,53,14
2007,4,114800,Parks & Municipals,5,13
2007,4,114800,School or Church or Charity,13,2
2007,4,114800,Single Residence,11782,1258
2007,4,114800,Triplex,0,1
2007,4,980000,Business,37525,351
2007,4,980000,Hotel or Motel,6529,47
2007,4,980000,Industry,242,13
2007,4,980000,Miscellaneous,805,48
2007,4,980000,Parks & Municipals,1162,14
2007,5,100100,Apartment,875,14
2007,5,100100,Business,6999,184
2007,5,100100,Duplex,787,54
2007,5,100100,Fourplex,77,5
2007,5,100100,Hotel or Motel,682,2
2007,5,100100,Industry,113858,23
2007,5,100100,Miscellaneous,152,7
2007,5,100100,Parks & Municipals,64,3
2007,5,100100,Restaurant,31,1
2007,5,100100,School or Church or Charity,1361,15
2007,5,100100,Single Residence,3371,322
2007,5,100100,Triplex,161,6
2007,5,100200,Apartment,56,2
2007,5,100200,Business,7072,38
2007,5,100200,Duplex,1521,85
2007,5,100200,Fourplex,186,5
2007,5,100200,Industry,5770,8
2007,5,100200,Miscellaneous,3,2
2007,5,100200,Parks & Municipals,48,7
2007,5,100200,School or Church or Charity,69,2
2007,5,100200,Single Residence,12906,360
2007,5,100200,Triplex,122,5
2007,5,100306,Apartment,5046,16
2007,5,100306,Business,7261,55
2007,5,100306,Duplex,432,15
2007,5,100306,Fourplex,1122,25
2007,5,100306,Hotel or Motel,1841,4
2007,5,100306,Miscellaneous,72,3
2007,5,100306,Parks & Municipals,70,2
2007,5,100306,Restaurant,647,4
2007,5,100306,School or Church or Charity,451,2
2007,5,100306,Single Residence,10746,633
2007,5,100307,Apartment,2056,42
2007,5,100307,Duplex,119,15
2007,5,100307,Fourplex,183,6
2007,5,100307,Parks & Municipals,1748,5
2007,5,100307,School or Church or Charity,1225,10
2007,5,100307,Single Residence,20374,2179
2007,5,100308,Apartment,7821,47
2007,5,100308,Business,1971,25
2007,5,100308,Duplex,483,31
2007,5,100308,Fourplex,881,18
2007,5,100308,Miscellaneous,168,1
2007,5,100308,Parks & Municipals,4721,12
2007,5,100308,Restaurant,316,4
2007,5,100308,School or Church or Charity,1354,8
2007,5,100308,Single Residence,7500,695
2007,5,100500,Apartment,7016,20
2007,5,100500,Business,1215,11
2007,5,100500,Duplex,860,38
2007,5,100500,Fourplex,536,16
2007,5,100500,Miscellaneous,26,2
2007,5,100500,Parks & Municipals,2058,10
2007,5,100500,Restaurant,233,4
2007,5,100500,School or Church or Charity,100,3
2007,5,100500,Single Residence,16828,1337
2007,5,100600,Apartment,3716,19
2007,5,100600,Business,11189,80
2007,5,100600,Duplex,1429,87
2007,5,100600,Fourplex,1192,31
2007,5,100600,Hotel or Motel,324,1
2007,5,100600,Industry,22,1
2007,5,100600,Miscellaneous,906,12
2007,5,100600,Parks & Municipals,902,9
2007,5,100600,Restaurant,414,8
2007,5,100600,School or Church or Charity,663,18
2007,5,100600,Single Residence,15891,1298
2007,5,100600,Triplex,232,11
2007,5,100700,Apartment,3799,49
2007,5,100700,Business,909,23
2007,5,100700,Duplex,1603,122
2007,5,100700,Fourplex,921,46
2007,5,100700,Industry,49,1
2007,5,100700,Miscellaneous,70,5
2007,5,100700,Parks & Municipals,889,19
2007,5,100700,Restaurant,21,1
2007,5,100700,School or Church or Charity,331,8
2007,5,100700,Single Residence,4879,490
2007,5,100700,Triplex,892,34
2007,5,100800,Apartment,6883,45
2007,5,100800,Business,6811,35
2007,5,100800,Duplex,923,42
2007,5,100800,Fourplex,414,19
2007,5,100800,Hotel or Motel,1784,6
2007,5,100800,Miscellaneous,1527,11
2007,5,100800,Parks & Municipals,272,10
2007,5,100800,Restaurant,360,2
2007,5,100800,School or Church or Charity,6791,24
2007,5,100800,Single Residence,1470,90
2007,5,100800,Triplex,336,16
2007,5,101000,Apartment,545,11
2007,5,101000,Business,662,11
2007,5,101000,Duplex,2391,171
2007,5,101000,Fourplex,360,14
2007,5,101000,Hospital,3770,3
2007,5,101000,Miscellaneous,1025,4
2007,5,101000,Parks & Municipals,931,2
2007,5,101000,School or Church or Charity,5440,6
2007,5,101000,Single Residence,10332,966
2007,5,101000,Triplex,206,15
2007,5,101101,Apartment,2714,48
2007,5,101101,Business,1701,38
2007,5,101101,Duplex,562,55
2007,5,101101,Fourplex,1001,44
2007,5,101101,Miscellaneous,288,9
2007,5,101101,Parks & Municipals,3,1
2007,5,101101,Restaurant,225,3
2007,5,101101,School or Church or Charity,209,3
2007,5,101101,Single Residence,2565,286
2007,5,101101,Triplex,291,16
2007,5,101102,Apartment,10088,62
2007,5,101102,Business,729,12
2007,5,101102,Duplex,771,51
2007,5,101102,Fourplex,937,41
2007,5,101102,Hotel or Motel,20,1
2007,5,101102,Miscellaneous,816,7
2007,5,101102,Parks & Municipals,406,7
2007,5,101102,School or Church or Charity,560,9
2007,5,101102,Single Residence,1678,181
2007,5,101102,Triplex,422,25
2007,5,101200,Apartment,4765,67
2007,5,101200,Business,1222,31
2007,5,101200,Duplex,1054,101
2007,5,101200,Fourplex,1424,64
2007,5,101200,Hotel or Motel,26,1
2007,5,101200,Miscellaneous,338,4
2007,5,101200,Parks & Municipals,5343,29
2007,5,101200,School or Church or Charity,941,3
2007,5,101200,Single Residence,8318,856
2007,5,101200,Triplex,394,27
2007,5,101400,Apartment,17157,14
2007,5,101400,Business,28083,103
2007,5,101400,Hospital,15732,22
2007,5,101400,Miscellaneous,9845,31
2007,5,101400,Parks & Municipals,1709,13
2007,5,101400,School or Church or Charity,77815,33
2007,5,101400,Single Residence,1153,32
2007,5,101500,Apartment,5069,71
2007,5,101500,Business,1794,42
2007,5,101500,Duplex,1241,88
2007,5,101500,Fourplex,984,49
2007,5,101500,Hospital,2841,9
2007,5,101500,Miscellaneous,377,8
2007,5,101500,Parks & Municipals,219,16
2007,5,101500,Restaurant,572,8
2007,5,101500,School or Church or Charity,129,7
2007,5,101500,Single Residence,3448,357
2007,5,101500,Triplex,794,44
2007,5,101600,Apartment,4121,35
2007,5,101600,Business,342,20
2007,5,101600,Duplex,876,83
2007,5,101600,Fourplex,509,27
2007,5,101600,Miscellaneous,797,10
2007,5,101600,Parks & Municipals,47,6
2007,5,101600,School or Church or Charity,1904,25
2007,5,101600,Single Residence,5490,616
2007,5,101600,Triplex,682,37
2007,5,101700,Apartment,8404,102
2007,5,101700,Business,3538,70
2007,5,101700,Duplex,627,70
2007,5,101700,Fourplex,1039,37
2007,5,101700,Miscellaneous,352,1
2007,5,101700,Parks & Municipals,39,9
2007,5,101700,Restaurant,77,1
2007,5,101700,School or Church or Charity,367,9
2007,5,101700,Single Residence,1881,249
2007,5,101700,Triplex,211,13
2007,5,101800,Apartment,3813,56
2007,5,101800,Business,1896,54
2007,5,101800,Duplex,1128,101
2007,5,101800,Fourplex,1112,49
2007,5,101800,Hotel or Motel,314,3
2007,5,101800,Industry,2573,3
2007,5,101800,Miscellaneous,107,6
2007,5,101800,Parks & Municipals,13,9
2007,5,101800,Restaurant,1450,12
2007,5,101800,School or Church or Charity,1203,13
2007,5,101800,Single Residence,3256,497
2007,5,101800,Triplex,190,16
2007,5,101900,Apartment,7075,66
2007,5,101900,Business,7057,136
2007,5,101900,Duplex,107,13
2007,5,101900,Fourplex,383,14
2007,5,101900,Hotel or Motel,33,2
2007,5,101900,Miscellaneous,84,7
2007,5,101900,Parks & Municipals,94,12
2007,5,101900,Restaurant,1280,14
2007,5,101900,School or Church or Charity,782,11
2007,5,101900,Single Residence,430,53
2007,5,101900,Triplex,45,3
2007,5,102000,Apartment,3220,50
2007,5,102000,Business,5318,83
2007,5,102000,Duplex,1182,99
2007,5,102000,Fourplex,209,17
2007,5,102000,Hotel or Motel,14,1
2007,5,102000,Miscellaneous,0,1
2007,5,102000,Parks & Municipals,14,12
2007,5,102000,Restaurant,31,2
2007,5,102000,School or Church or Charity,163,7
2007,5,102000,Single Residence,2710,414
2007,5,102000,Triplex,391,18
2007,5,102100,Apartment,5022,53
2007,5,102100,Business,6021,111
2007,5,102100,Fourplex,29,4
2007,5,102100,Miscellaneous,38,3
2007,5,102100,Parks & Municipals,375,8
2007,5,102100,Restaurant,569,4
2007,5,102100,School or Church or Charity,92,7
2007,5,102100,Single Residence,22,4
2007,5,102300,Apartment,5876,24
2007,5,102300,Business,6226,111
2007,5,102300,Duplex,603,44
2007,5,102300,Fourplex,218,10
2007,5,102300,Industry,1,1
2007,5,102300,Miscellaneous,607,5
2007,5,102300,Parks & Municipals,1190,21
2007,5,102300,Restaurant,162,4
2007,5,102300,School or Church or Charity,1119,8
2007,5,102300,Single Residence,1687,212
2007,5,102300,Triplex,33,3
2007,5,102500,Apartment,6655,41
2007,5,102500,Business,25695,231
2007,5,102500,Duplex,27,3
2007,5,102500,Fourplex,10,1
2007,5,102500,Hotel or Motel,4897,16
2007,5,102500,Industry,1331,15
2007,5,102500,Miscellaneous,414,10
2007,5,102500,Parks & Municipals,1749,21
2007,5,102500,Restaurant,999,8
2007,5,102500,School or Church or Charity,611,10
2007,5,102500,Single Residence,80,15
2007,5,102500,Triplex,32,2
2007,5,102600,Apartment,719,12
2007,5,102600,Business,10938,162
2007,5,102600,Duplex,1125,56
2007,5,102600,Fourplex,595,19
2007,5,102600,Hotel or Motel,366,1
2007,5,102600,Industry,21,9
2007,5,102600,Miscellaneous,0,6
2007,5,102600,Parks & Municipals,938,35
2007,5,102600,Restaurant,579,7
2007,5,102600,School or Church or Charity,2022,30
2007,5,102600,Single Residence,13218,1018
2007,5,102600,Triplex,251,12
2007,5,102701,Apartment,2832,5
2007,5,102701,Business,1329,20
2007,5,102701,Duplex,2097,88
2007,5,102701,Fourplex,233,6
2007,5,102701,Parks & Municipals,192,5
2007,5,102701,Restaurant,57,1
2007,5,102701,School or Church or Charity,344,5
2007,5,102701,Single Residence,15112,959
2007,5,102701,Triplex,140,6
2007,5,102702,Apartment,3330,22
2007,5,102702,Business,6798,38
2007,5,102702,Duplex,752,27
2007,5,102702,Fourplex,1709,38
2007,5,102702,Hotel or Motel,854,3
2007,5,102702,Industry,36764,17
2007,5,102702,Miscellaneous,257,2
2007,5,102702,Parks & Municipals,1019,5
2007,5,102702,Restaurant,303,2
2007,5,102702,School or Church or Charity,309,5
2007,5,102702,Single Residence,5901,439
2007,5,102702,Triplex,110,3
2007,5,102801,Apartment,148,4
2007,5,102801,Business,4586,70
2007,5,102801,Duplex,2208,93
2007,5,102801,Fourplex,82,2
2007,5,102801,Industry,52,5
2007,5,102801,Miscellaneous,140,2
2007,5,102801,Parks & Municipals,1496,19
2007,5,102801,Restaurant,32,1
2007,5,102801,School or Church or Charity,1133,6
2007,5,102801,Single Residence,23273,1548
2007,5,102801,Triplex,35,1
2007,5,102802,Apartment,5014,12
2007,5,102802,Business,16556,281
2007,5,102802,Duplex,1195,53
2007,5,102802,Fourplex,0,1
2007,5,102802,Hotel or Motel,385,4
2007,5,102802,Industry,1,1
2007,5,102802,Miscellaneous,291,12
2007,5,102802,Parks & Municipals,16181,18
2007,5,102802,Restaurant,450,6
2007,5,102802,School or Church or Charity,1456,16
2007,5,102802,Single Residence,14808,799
2007,5,102802,Triplex,42,1
2007,5,102900,Apartment,4473,34
2007,5,102900,Business,26657,653
2007,5,102900,Duplex,707,58
2007,5,102900,Fourplex,478,18
2007,5,102900,Hotel or Motel,2516,7
2007,5,102900,Industry,786,8
2007,5,102900,Miscellaneous,1984,16
2007,5,102900,Parks & Municipals,576,16
2007,5,102900,Restaurant,1076,17
2007,5,102900,School or Church or Charity,643,11
2007,5,102900,Single Residence,6034,682
2007,5,102900,Triplex,119,8
2007,5,103000,Apartment,356,6
2007,5,103000,Business,2296,54
2007,5,103000,Duplex,961,87
2007,5,103000,Fourplex,695,31
2007,5,103000,Hotel or Motel,49,3
2007,5,103000,Miscellaneous,312,5
2007,5,103000,Parks & Municipals,2619,22
2007,5,103000,Restaurant,512,4
2007,5,103000,School or Church or Charity,292,7
2007,5,103000,Single Residence,5797,838
2007,5,103000,Triplex,263,17
2007,5,103100,Apartment,1898,14
2007,5,103100,Business,411,28
2007,5,103100,Duplex,1464,119
2007,5,103100,Fourplex,1507,54
2007,5,103100,Miscellaneous,158,3
2007,5,103100,Parks & Municipals,0,8
2007,5,103100,Restaurant,1026,6
2007,5,103100,School or Church or Charity,2344,18
2007,5,103100,Single Residence,8607,1119
2007,5,103100,Triplex,488,19
2007,5,103200,Apartment,2331,21
2007,5,103200,Business,4797,40
2007,5,103200,Duplex,1059,87
2007,5,103200,Fourplex,1441,56
2007,5,103200,Hotel or Motel,273,3
2007,5,103200,Miscellaneous,25,2
2007,5,103200,Parks & Municipals,0,8
2007,5,103200,Restaurant,75,1
2007,5,103200,School or Church or Charity,108,5
2007,5,103200,Single Residence,10796,1286
2007,5,103200,Triplex,394,17
2007,5,103300,Apartment,3774,42
2007,5,103300,Business,2836,107
2007,5,103300,Duplex,1422,118
2007,5,103300,Fourplex,1084,47
2007,5,103300,Hospital,181,2
2007,5,103300,Miscellaneous,177,5
2007,5,103300,Parks & Municipals,0,4
2007,5,103300,Restaurant,422,6
2007,5,103300,School or Church or Charity,2261,25
2007,5,103300,Single Residence,7373,841
2007,5,103300,Triplex,443,27
2007,5,103400,Apartment,562,11
2007,5,103400,Business,1540,54
2007,5,103400,Duplex,2248,179
2007,5,103400,Fourplex,1063,46
2007,5,103400,Industry,118,1
2007,5,103400,Miscellaneous,138,1
2007,5,103400,Parks & Municipals,383,7
2007,5,103400,Restaurant,128,2
2007,5,103400,School or Church or Charity,297,3
2007,5,103400,Single Residence,9825,1209
2007,5,103400,Triplex,373,20
2007,5,103500,Apartment,77,3
2007,5,103500,Business,598,28
2007,5,103500,Duplex,2158,190
2007,5,103500,Fourplex,1237,54
2007,5,103500,Parks & Municipals,56,3
2007,5,103500,Restaurant,17,1
2007,5,103500,School or Church or Charity,34,4
2007,5,103500,Single Residence,10276,1148
2007,5,103500,Triplex,434,30
2007,5,103600,Apartment,286,2
2007,5,103600,Business,360,2
2007,5,103600,Duplex,1074,78
2007,5,103600,Miscellaneous,1165,4
2007,5,103600,Parks & Municipals,63,4
2007,5,103600,Restaurant,49,1
2007,5,103600,School or Church or Charity,629,4
2007,5,103600,Single Residence,11381,898
2007,5,103600,Triplex,19,2
2007,5,103700,Business,244,13
2007,5,103700,Duplex,1226,93
2007,5,103700,Parks & Municipals,5,4
2007,5,103700,Restaurant,271,3
2007,5,103700,School or Church or Charity,39,2
2007,5,103700,Single Residence,9977,951
2007,5,103700,Triplex,13,1
2007,5,103800,Apartment,324,4
2007,5,103800,Business,687,18
2007,5,103800,Duplex,2872,130
2007,5,103800,Fourplex,51,3
2007,5,103800,Miscellaneous,18,1
2007,5,103800,Parks & Municipals,0,1
2007,5,103800,Restaurant,205,2
2007,5,103800,School or Church or Charity,653,3
2007,5,103800,Single Residence,9537,690
2007,5,103800,Triplex,20,2
2007,5,103900,Apartment,864,8
2007,5,103900,Business,783,19
2007,5,103900,Duplex,1244,78
2007,5,103900,Fourplex,18,2
2007,5,103900,Miscellaneous,63,2
2007,5,103900,Parks & Municipals,87,2
2007,5,103900,Restaurant,107,2
2007,5,103900,School or Church or Charity,683,8
2007,5,103900,Single Residence,14539,1195
2007,5,104000,Business,1567,33
2007,5,104000,Duplex,1270,78
2007,5,104000,Parks & Municipals,0,1
2007,5,104000,School or Church or Charity,687,5
2007,5,104000,Single Residence,15543,1090
2007,5,104000,Triplex,6,1
2007,5,104100,Apartment,1387,8
2007,5,104100,Business,397,4
2007,5,104100,Duplex,1141,67
2007,5,104100,Miscellaneous,185,3
2007,5,104100,Parks & Municipals,72,5
2007,5,104100,School or Church or Charity,272,8
2007,5,104100,Single Residence,11345,868
2007,5,104100,Triplex,11,1
2007,5,104200,Apartment,4080,20
2007,5,104200,Business,7587,30
2007,5,104200,Duplex,1973,111
2007,5,104200,Fourplex,57,2
2007,5,104200,Hotel or Motel,89,1
2007,5,104200,Miscellaneous,5255,14
2007,5,104200,Parks & Municipals,10385,19
2007,5,104200,Restaurant,0,1
2007,5,104200,School or Church or Charity,1294,10
2007,5,104200,Single Residence,42041,1975
2007,5,104200,Triplex,69,3
2007,5,104300,Apartment,4718,11
2007,5,104300,Business,2140,30
2007,5,104300,Duplex,1128,75
2007,5,104300,Fourplex,54,1
2007,5,104300,Miscellaneous,23,2
2007,5,104300,Restaurant,53,1
2007,5,104300,School or Church or Charity,1043,14
2007,5,104300,Single Residence,8096,624
2007,5,104400,Business,419,11
2007,5,104400,Duplex,655,33
2007,5,104400,Miscellaneous,844,5
2007,5,104400,Parks & Municipals,22,9
2007,5,104400,Single Residence,15739,629
2007,5,104700,Apartment,2929,22
2007,5,104700,Business,1031,27
2007,5,104700,Duplex,3510,164
2007,5,104700,Fourplex,144,6
2007,5,104700,Miscellaneous,334,4
2007,5,104700,Parks & Municipals,3920,11
2007,5,104700,Restaurant,4,1
2007,5,104700,School or Church or Charity,351,4
2007,5,104700,Single Residence,25867,1384
2007,5,104700,Triplex,56,5
2007,5,104800,Apartment,2374,13
2007,5,104800,Business,1278,30
2007,5,104800,Duplex,4083,177
2007,5,104800,Fourplex,98,2
2007,5,104800,Miscellaneous,335,5
2007,5,104800,Parks & Municipals,101,1
2007,5,104800,Restaurant,58,1
2007,5,104800,School or Church or Charity,716,9
2007,5,104800,Single Residence,26186,1440
2007,5,104800,Triplex,61,3
2007,5,104900,Apartment,665,8
2007,5,104900,Business,1316,35
2007,5,104900,Duplex,1008,68
2007,5,104900,Fourplex,2391,79
2007,5,104900,Industry,46,1
2007,5,104900,Miscellaneous,234,6
2007,5,104900,Parks & Municipals,1992,5
2007,5,104900,Restaurant,317,2
2007,5,104900,School or Church or Charity,172,3
2007,5,104900,Single Residence,6703,752
2007,5,104900,Triplex,203,10
2007,5,110103,Miscellaneous,110,1
2007,5,110103,Single Residence,98,5
2007,5,110200,Miscellaneous,807,2
2007,5,110200,School or Church or Charity,371,2
2007,5,110300,Business,177,4
2007,5,110300,Duplex,178,10
2007,5,110300,Single Residence,1442,65
2007,5,111400,Business,0,1
2007,5,111400,Duplex,29,3
2007,5,111400,Fourplex,15,1
2007,5,111400,Single Residence,170,18
2007,5,111400,Triplex,58,2
2007,5,111802,Apartment,2563,13
2007,5,111802,Business,3111,20
2007,5,111802,Duplex,380,18
2007,5,111802,Single Residence,1030,56
2007,5,111802,Triplex,22,3
2007,5,113906,Business,13772,55
2007,5,113906,Industry,5036,4
2007,5,113906,Miscellaneous,1783,7
2007,5,113906,Parks & Municipals,15,3
2007,5,114000,Apartment,991,10
2007,5,114000,Business,40706,626
2007,5,114000,Duplex,207,19
2007,5,114000,Fourplex,115,3
2007,5,114000,Hotel or Motel,34636,61
2007,5,114000,Industry,684,19
2007,5,114000,Miscellaneous,100,8
2007,5,114000,Parks & Municipals,1446,63
2007,5,114000,Restaurant,1962,22
2007,5,114000,School or Church or Charity,43,3
